TERRITORIO,TERRITORIO_CODE,TIME_PERIOD,TIME_PERIOD_CODE,SEXO,SEXO_CODE,SECTOR_EJECUCION,SECTOR_EJECUCION_CODE,MEDIDAS,MEDIDAS_CODE,OBS_VALUE,CONFIDENCIALIDAD_OBSERVACION,CONFIDENCIALIDAD_OBSERVACION_CODE,ESTADO_OBSERVACION,NOTAS_OBSERVACION
Cantabria,ES13,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,248.4,,,,
País Vasco,ES21,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1426.2,,,,
País Vasco,ES21,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,630.9,,,,
País Vasco,ES21,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,795.3,,,,
País Vasco,ES21,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,702.1,,,,
País Vasco,ES21,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,396.9,,,,
País Vasco,ES21,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,305.2,,,,
País Vasco,ES21,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1538.5,,,,
País Vasco,ES21,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,597.8,,,,
País Vasco,ES21,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,940.7,,,,
País Vasco,ES21,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,736.8,,,,
País Vasco,ES21,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,393.3,,,,
País Vasco,ES21,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,343.5,,,,
País Vasco,ES21,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1801.7,,,,
País Vasco,ES21,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,683.9,,,,
País Vasco,ES21,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1117.8,,,,
País Vasco,ES21,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,856,,,,
País Vasco,ES21,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,449.7,,,,
País Vasco,ES21,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,406.3,,,,
Comunidad Foral de Navarra,ES22,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,507.1,,,,
Comunidad Foral de Navarra,ES22,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,221.4,,,,
Comunidad Foral de Navarra,ES22,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,285.7,,,,
Comunidad Foral de Navarra,ES22,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,297.9,,,,
Comunidad Foral de Navarra,ES22,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,132.6,,,,
Comunidad Foral de Navarra,ES22,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,165.3,,,,
Comunidad Foral de Navarra,ES22,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,473.5,,,,
Comunidad Foral de Navarra,ES22,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,224,,,,
Comunidad Foral de Navarra,ES22,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,249.5,,,,
Comunidad Foral de Navarra,ES22,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,281.2,,,,
Comunidad Foral de Navarra,ES22,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,142.4,,,,
Comunidad Foral de Navarra,ES22,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,138.8,,,,
Comunidad Foral de Navarra,ES22,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,483.9,,,,
Comunidad Foral de Navarra,ES22,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,230,,,,
Comunidad Foral de Navarra,ES22,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,253.9,,,,
Comunidad Foral de Navarra,ES22,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,269.2,,,,
Comunidad Foral de Navarra,ES22,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,143.7,,,,
Comunidad Foral de Navarra,ES22,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,125.5,,,,
La Rioja,ES23,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,298.0,,,,
La Rioja,ES23,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,136.7,,,,
La Rioja,ES23,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,161.3,,,,
La Rioja,ES23,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,192.7,,,,
La Rioja,ES23,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,81.7,,,,
La Rioja,ES23,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,111.0,,,,
La Rioja,ES23,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,314.1,,,,
La Rioja,ES23,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,144.3,,,,
La Rioja,ES23,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,169.8,,,,
La Rioja,ES23,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,203.1,,,,
La Rioja,ES23,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,86.5,,,,
La Rioja,ES23,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,116.6,,,,
La Rioja,ES23,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,259.1,,,,
La Rioja,ES23,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,121.2,,,,
La Rioja,ES23,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,137.9,,,,
La Rioja,ES23,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,156.5,,,,
La Rioja,ES23,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,65.8,,,,
La Rioja,ES23,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,90.7,,,,
Aragón,ES24,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1284.0,,,,
Aragón,ES24,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,671.0,,,,
Aragón,ES24,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,613.0,,,,
Aragón,ES24,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,696.1,,,,
Aragón,ES24,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,368.3,,,,
Aragón,ES24,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,327.8,,,,
Aragón,ES24,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1328.2,,,,
Aragón,ES24,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,694.4,,,,
Aragón,ES24,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,633.8,,,,
Aragón,ES24,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,723.4,,,,
Aragón,ES24,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,388.7,,,,
Aragón,ES24,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,334.7,,,,
Aragón,ES24,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1401.9,,,,
Aragón,ES24,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,738.8,,,,
Aragón,ES24,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,663.1,,,,
Aragón,ES24,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,769.6,,,,
Aragón,ES24,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,428.1,,,,
Aragón,ES24,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,341.5,,,,
Comunidad de Madrid,ES30,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,13525.7,,,,
Comunidad de Madrid,ES30,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6238.9,,,,
Comunidad de Madrid,ES30,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,7286.8,,,,
Comunidad de Madrid,ES30,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,7059.6,,,,
Comunidad de Madrid,ES30,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3432.6,,,,
Comunidad de Madrid,ES30,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3627.0,,,,
Comunidad de Madrid,ES30,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,13391.2,,,,
Comunidad de Madrid,ES30,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6193.1,,,,
Comunidad de Madrid,ES30,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,7198.1,,,,
Comunidad de Madrid,ES30,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,6899.1,,,,
Comunidad de Madrid,ES30,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3473.1,,,,
Comunidad de Madrid,ES30,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3426,,,,
Comunidad de Madrid,ES30,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,14683,,,,
Comunidad de Madrid,ES30,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,6593.2,,,,
Comunidad de Madrid,ES30,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,8089.8,,,,
Comunidad de Madrid,ES30,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,7746.3,,,,
Comunidad de Madrid,ES30,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,3688,,,,
Comunidad de Madrid,ES30,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,4058.3,,,,
Castilla y León,ES41,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1097.1,,,,
Castilla y León,ES41,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,430.6,,,,
Castilla y León,ES41,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,666.5,,,,
Castilla y León,ES41,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,554.9,,,,
Castilla y León,ES41,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,226.9,,,,
Castilla y León,ES41,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,328.0,,,,
Castilla y León,ES41,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1102.6,,,,
Castilla y León,ES41,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,431.7,,,,
Castilla y León,ES41,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,670.9,,,,
Castilla y León,ES41,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,545.6,,,,
Castilla y León,ES41,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,215.3,,,,
Castilla y León,ES41,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,330.3,,,,
Castilla y León,ES41,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,1055.5,,,,
Castilla y León,ES41,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,430.7,,,,
Castilla y León,ES41,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,624.8,,,,
Castilla y León,ES41,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,541.6,,,,
Castilla y León,ES41,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,227.8,,,,
Castilla y León,ES41,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,313.8,,,,
Castilla - La Mancha,ES42,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,645.5,,,,
Castilla - La Mancha,ES42,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,322.2,,,,
Castilla - La Mancha,ES42,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,323.3,,,,
Castilla - La Mancha,ES42,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,415.7,,,,
Castilla - La Mancha,ES42,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,218.7,,,,
Castilla - La Mancha,ES42,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,197.0,,,,
Castilla - La Mancha,ES42,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,663.4,,,,
Castilla - La Mancha,ES42,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,312.4,,,,
Castilla - La Mancha,ES42,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,351,,,,
Castilla - La Mancha,ES42,2022,2022,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,421.9,,,,
Castilla - La Mancha,ES42,2022,2022,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,207.3,,,,
Castilla - La Mancha,ES42,2022,2022,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,214.6,,,,
Castilla - La Mancha,ES42,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,714.6,,,,
Castilla - La Mancha,ES42,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,304,,,,
Castilla - La Mancha,ES42,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,410.6,,,,
Castilla - La Mancha,ES42,2023,2023,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,498.6,,,,
Castilla - La Mancha,ES42,2023,2023,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,215.8,,,,
Castilla - La Mancha,ES42,2023,2023,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,282.8,,,,
Extremadura,ES43,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,626.5,,,,
Extremadura,ES43,2021,2021,Hombres,M,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,324.3,,,,
Extremadura,ES43,2021,2021,Mujeres,F,Administración Pública,ADMINISTRACION_PUBLICA,"Personal empleado en actividades de I+D, en equivalencia a jornada completa (EJC)",PERSONAL_EJC,302.2,,,,
Extremadura,ES43,2021,2021,Total,_T,Administración Pública,ADMINISTRACION_PUBLICA,"Investigadores empleados en actividades de I+D, en equivalencia a jornada completa (EJC)",INVESTIGADORES_EJC,259.4,,,,
